 0 -0.2920542 0.1253849 -0.46808854 0.30242413 -0.06455787 -0.11272105 -0.015241085 0.17217079 -0.43346944 -0.19572212 -0.3644466 0.34705988 -0.29969034 0.24071313 0.1744423 0.07072739 -0.097994246 -0.27884793 0.27022186 0.06762439 0.099952176 -0.35718927 -0.14530298 -0.24257265 0.12795094 -0.35614747 0.1926287 -0.7081918 -0.07869969 -0.16027261 0.26670992 0.013233134 0.20902745 -0.2632913 0.47750443 0.11965852 -0.30756018 0.03922813 -0.05929741 -0.46078527 0.13016614 0.008403691 0.115553 0.27849543 -0.28643996 -0.34182903 -0.059291683 0.036872514 0.289047 0.06954348 0.05428152 0.09132599 -0.26012835 -0.18170509 0.13039236 0.050191794 0.4238685 -0.19452445 -0.099105515 0.34084785 0.16897784 -0.19258164 -0.07562735 0.05440388 0.123803236 0.007072005 -0.44301814 0.085266136 -0.058854207 -0.124442495 -0.0493968 -0.04023833 0.08425426 0.22775345 -0.02990833 -0.03520265 -0.059974853 0.06544351 -0.0023782998 0.21012606 -0.16443841 -0.24344333 -0.25086975 -0.0763217 -0.009530947 -0.23305851 0.15374038 0.017360803 0.036144283 -0.39261344 0.21439412 0.10058213 0.16934837 0.17838462 0.19629285 0.24874626 -0.08429263 -0.09664792 0.038136065 0.003044815
0 -0.028091604 -0.20122758 -0.03234343 -0.087809 0.13026872 -0.17708129 -0.0170288 -0.102617346 -0.46857867 -0.16145337 -0.2315396 -0.2238758 -0.24621628 0.123652115 -0.09510513 -0.28949443 0.116010815 -0.20521969 0.3614915 -0.30624077 0.19291556 0.17871147 0.09031703 0.11975118 0.25955096 -0.2620852 0.07581493 -0.029783279 0.014174988 0.30830908 -0.38613078 0.034916777 0.16478558 -0.3222179 0.14612836 0.24660993 0.09919073 -0.23265567 0.5685716 0.017770205 0.23001759 -0.20041822 0.20590065 0.09805741 -0.13258074 -0.042383753 0.2543838 0.02080264 -0.09671088 0.3178146 -0.0035790557 -0.18369381 0.089305624 -0.164645 0.47777382 0.056899615 -0.2699716 0.31335986 -0.1505329 0.5659713 -0.11940872 0.16856629 0.25600225 0.22783327 -0.16373792 -0.057647124 -0.5328671 0.09977248 -0.10849271 0.22656453 0.23265043 -0.31135842 0.17002858 -0.35229734 0.08269328 0.20453312 0.3675931 -0.24580011 -0.058156613 0.13568471 -0.022701416 -0.106907256 -0.22669375 0.06877047 -0.116544366 0.25141904 -0.016582463 0.27066776 -0.009866916 0.19162641 0.47868514 -0.03378062 -0.04295566 0.31554225 0.12684749 0.30213225 0.012550875 -0.047830146 0.0070940973 -0.06104467
0 -0.28520072 -0.14211452 -0.17153476 -0.13574004 0.119672544 -0.20409472 -0.27865952 0.28922692 -0.07619108 0.057357192 0.3206091 0.01839734 -0.1710811 -0.12663552 -0.22934596 0.01611024 -0.012183278 -0.25984418 0.18610556 0.35789627 -0.10426403 -0.1822362 0.08695208 -0.14635415 0.2260323 -0.43617362 0.09808046 0.25780722 -0.0048528244 0.05049956 0.3214186 0.19928363 -0.09051724 -0.062270645 0.1718609 -0.12947911 -0.12208652 -0.19772539 0.4827843 -0.6519087 0.05710745 0.065409064 0.38120657 0.076158576 0.2177001 -0.0137757 -0.077137336 0.4018127 -0.21436734 0.2190343 0.05049669 -0.13593118 -0.15933296 0.23172882 -0.030747453 -0.07212125 0.20697126 -0.012232352 -0.123235516 0.4909729 0.032768082 0.23277196 -0.01176171 0.042957727 -0.044213552 -0.26964778 0.14708775 -0.0020214887 0.10167935 0.109264135 0.25367594 -0.14937639 -0.19873628 0.044482104 -0.12203887 -0.12404203 -0.067278646 -0.26573437 -0.22456323 0.07923368 -0.018034406 0.25506392 -0.38153464 0.38815045 0.30540568 0.3145734 0.08720571 0.3947835 0.18109196 0.131948 0.572177 -0.45125547 0.15586284 0.47012535 -0.10798677 -0.04000515 0.09775415 -0.3712271 0.18045226 -0.5358785
0 0.25788787 -0.020698642 -0.5108162 0.017190566 -0.04730713 0.07816677 -0.055172537 0.013482452 -0.23116316 0.31698984 -0.35817498 0.27694666 -0.3558875 0.24441583 -0.39176965 0.036859006 0.25866953 -0.20468768 0.103246704 -0.033702724 -0.08833172 -0.3146519 -0.07684769 -0.15223977 0.16217917 -0.14655875 0.09014037 -0.24787122 0.23218194 0.26838404 0.20285296 0.43660703 -0.085640445 -0.10617551 -0.22777604 0.27327353 -0.57454485 -0.34077767 0.059233062 -0.4963675 0.07106849 0.18177052 0.3170399 0.13024442 0.091687374 -0.042616874 -0.037791133 -0.12072157 -0.39371273 0.08764039 -0.14239505 0.035218004 -0.50169533 0.015891368 0.25137845 -0.19363777 0.0108943265 -0.07120611 -0.51631474 0.18004449 0.22940317 0.014342503 0.3820862 -0.013047943 -0.021643693 0.01693345 0.039908666 -0.09652469 -0.074248366 -0.3518265 -0.22552674 -0.16109739 -0.14827368 0.17364538 0.175846 -0.32992825 0.21767935 -0.07039823 -0.12566625 0.3541569 0.404783 0.22417814 -0.11499942 -0.08639711 -0.22510113 0.23780654 0.03092637 -0.108850345 0.09066912 -0.220681 0.20806225 -0.19264282 0.36064816 0.18890157 0.14328732 0.20167632 -0.0026458565 -0.14303927 0.218503 -0.11289076
0 -0.026199974 0.08936408 -0.25182998 -0.13186063 -0.11650401 0.054168794 -0.26489395 0.18999764 -0.30706897 0.025343966 0.018576166 -0.05344646 0.018396785 0.09335975 -0.18768682 -0.3453903 0.6161482 -0.017162802 0.1250376 -0.12266256 -0.008015738 -0.17136297 -0.14103477 -0.29066133 -0.12226367 -0.2681671 -0.21392474 -0.16252656 -0.17884585 -0.1933301 0.5143585 0.21581495 -0.08785255 -0.028113067 0.06045606 0.049927488 -0.512369 -0.42205656 0.5230235 -0.030834487 0.08725424 0.38467968 0.6386378 -0.0011025703 0.09538001 -0.2571775 0.27965105 0.073967226 0.1082751 0.078771286 0.24865891 0.13036764 -0.10787263 0.18738985 -0.20026758 0.16231377 0.2769671 0.108511984 -0.038591914 -0.07371167 -0.14137311 0.35387772 0.30211964 0.386637 -0.038643695 -0.14842433 -0.107847236 -0.13707593 0.1854547 -0.12515223 0.23994476 0.2046149 -0.05732232 -0.16154476 0.2621958 0.07095405 0.28671402 -0.19876058 0.0016736247 0.15399061 0.19265912 -0.20407158 -0.21139309 0.04552807 0.016347181 0.17925416 -0.39708737 0.24378452 0.120714776 0.033038523 0.23965149 -0.03831075 -0.086129256 0.37555975 0.21386693 -0.21030663 0.0533732 0.17842285 0.3782057 -0.22441426
0 0.4856302 0.25769526 -0.21324076 -0.44529366 0.1086801 0.07624039 0.05528045 -0.13355137 -0.39868993 0.2049083 -0.12706693 0.08470058 -0.30329 0.4146717 -0.1629554 0.12734315 0.005365014 -0.10028416 0.25487742 0.3077008 -0.19946526 0.01395959 -0.08404966 -0.47133946 0.11081121 -0.22669609 -0.057845168 -0.051515106 -0.005003697 -0.24799246 0.28493735 0.45885476 0.12093079 -0.36560062 0.119332075 0.15318279 -0.0063489717 -0.043573372 0.15315521 0.012182791 -0.010495493 -0.07382445 0.07872003 0.12397442 0.12224338 0.11180755 0.33054847 -0.11410873 -0.026256213 0.07604864 0.3242036 -0.16511723 -0.19213133 0.35298654 0.21613333 -0.008979343 0.28259736 0.08113426 -0.32593662 0.46069235 -0.093034446 0.47802365 0.2500159 -0.015025823 0.00171223 -0.022225235 0.3141092 0.031259943 -0.058177423 -0.04628356 0.28628993 -0.23722093 -0.07323576 0.34277743 0.09424356 -0.44914764 -0.01152339 -0.65005916 -0.3519147 0.44467536 0.007139097 0.28140786 -0.15055521 0.040267438 -0.042281996 0.063202925 -0.064854324 0.238863 0.0011479486 0.14453176 0.15064585 -0.11338284 -0.010238125 -0.26507753 0.10062962 0.1655913 0.2567518 0.07014281 -0.2655158 0.08618134
0 0.29282483 0.13582373 -0.36090672 0.40612558 -0.011400201 -0.38415194 0.123570666 0.56083167 0.15831347 -0.28624567 0.019748233 -0.1865467 -0.5056482 0.20430899 -0.1932425 -0.01097019 0.055432685 0.06357021 0.009458949 -0.17845099 0.22278635 -0.11775461 -0.18313424 0.05600482 0.25314176 -0.059667252 -0.18795294 -0.13125709 -0.04810076 -0.33584958 0.08580409 0.17199275 0.15417354 0.13003421 0.081145845 0.35542187 -0.2977059 -0.32759532 -0.069246925 0.2054557 0.08231844 -0.02769417 -0.11527952 0.41736186 -0.12733155 0.17717211 -0.094329245 0.48998162 0.014607996 0.51501834 -0.18418333 0.24116494 -0.18271989 0.033464648 -0.07232297 0.09697735 0.14751855 0.22447188 0.15971094 0.055166703 0.30318794 0.46466637 -0.124993324 -0.038716137 0.0048665176 0.4629006 0.013186028 0.31267324 0.12412721 0.23135743 -0.00023480826 0.17633851 0.21747153 -0.13014495 0.13282491 -0.11337594 0.11531106 -0.25201 -0.20803079 0.18189268 -0.15482442 -0.10068923 -0.17252006 0.20085357 -0.23250854 -0.014405354 -0.016459722 0.40310448 0.2575283 0.0987193 0.06552922 0.21592163 0.4254968 0.39718136 0.49951318 0.46259856 -0.20672022 0.3327028 0.28316 0.3251117
0 0.2615682 0.075673245 0.21215875 0.04414547 0.25140843 -0.1102568 0.40779355 0.09109979 -0.05662986 0.03423483 -0.52885467 -0.17902641 -0.25119656 -0.11782968 0.33367538 0.11149751 0.42489856 0.19460307 -0.025574174 0.054471873 0.21044378 -0.17959712 0.19060707 -0.10893716 0.2963913 -0.3032567 -0.20127599 0.0050773458 -0.25679868 -0.064997144 -0.105752885 -0.07532488 -0.091048546 -0.5174622 0.20378125 0.2779155 -0.12432539 0.08837057 -0.35170373 -0.053869203 0.06890129 -0.33617344 0.019996576 0.20481566 0.15685932 -0.055438448 0.28605458 -0.02530583 -0.09778 0.2043664 0.114501946 -0.06679246 -0.17147212 0.23396271 -0.10623296 0.0029020552 -0.05821444 0.10344706 -0.1235923 0.20442447 0.19842067 0.033576533 -0.0041725314 0.24651381 -0.56933 0.12973155 -0.0015371218 -0.018339451 0.15044567 -0.20819579 0.11687723 -0.10505308 -0.044800747 -0.16915128 -0.028415678 0.022732401 -0.32161868 -0.010125562 -0.25196502 0.7334592 0.079211585 -0.106824316 -0.43082446 0.16116576 0.63648814 0.008255658 0.37970847 0.65727675 0.21310952 -0.013653626 -0.053406455 0.33125293 -0.15111138 0.38570872 0.007913124 0.006678403 0.36772636 0.20305471 0.38739872 0.019392079
0 0.14067784 0.10262436 -0.43662426 0.2698083 0.008068611 -0.04698301 -0.04098787 -0.09038783 -0.2698644 -0.21295887 0.00798419 -0.07619285 -0.06865516 0.11653433 -0.3932498 -0.04243372 0.08625757 0.03863005 0.06649549 0.027413366 0.5380152 -0.06561478 -0.007980764 0.21590747 0.36703855 -0.18881142 0.055142887 -0.2124616 0.26095814 -0.30596596 0.5642339 0.25098023 0.10489924 0.010938419 0.0030653384 0.29461965 -0.22634956 0.19023491 -0.23109578 -0.33631155 0.29614192 -0.21339676 0.18864171 0.14892764 -0.38727975 0.00855862 0.19388762 0.024911525 -0.08929848 0.1260674 0.03938024 -0.039987408 -0.34308776 0.13153796 -0.31331992 -0.21348882 0.15645227 0.08868004 -0.08912625 0.2610295 0.2270912 0.22987434 0.18661366 -0.29020137 -0.11834911 0.06442681 -0.14898044 0.19214043 -0.03240031 0.2725047 0.055316657 0.10916052 -0.13046233 -0.037291214 0.5220431 -0.39059427 0.23355137 0.015260591 -0.0857933 0.058292218 0.22003357 -0.05352596 0.11643433 0.10392225 -0.3376371 0.102691114 0.2876485 0.11485939 0.21954672 0.40090153 -0.31029397 -0.07274297 0.0110786995 0.3543858 -0.010864268 0.5035085 -0.12985742 0.056387275 0.5183921 0.3188838
0 -0.08433234 -0.08342773 -0.12713067 0.065317295 0.01425196 0.0040153908 -0.011230338 0.08597317 -0.14831023 0.06797586 -0.0018284346 -0.43031526 -0.19384454 -0.09610484 -0.18916294 -0.06355493 -0.058125235 -0.29580665 0.046126455 0.46037242 -0.091362275 -0.41667047 0.3862693 -0.37622634 -0.13834926 -0.30349907 -0.03877534 -0.18750831 -0.21909173 0.09959799 -0.048163146 0.26180908 -0.031451393 -0.3127568 -0.024822766 0.13038199 -0.5259706 -0.117427535 -0.029704541 -0.24684598 0.10083517 0.033881404 -0.036343716 0.3332184 0.25657973 -0.24157351 0.2668674 -0.05673776 0.18730399 0.56514937 -0.12416302 0.18307158 0.47476736 0.47197443 0.068315 0.37895802 -0.44464332 -0.14761609 -0.05244404 0.0677094 0.23355918 0.11008035 0.050591566 0.24170084 -0.27898943 -0.28168827 0.09294147 0.1110722 -0.10576461 0.117626026 0.21394204 -0.19648308 -0.054115303 0.026813684 -0.21150357 0.04530207 0.019663809 -0.109931126 -0.25176987 0.13462184 -0.12132318 0.30077267 0.024407757 0.07760525 0.25839415 0.11040897 0.30662736 0.35791284 0.22085878 0.41205552 0.13994804 0.06375041 -0.12981746 0.2573365 -0.25716704 0.2585114 0.09387497 0.2521592 0.121716335 -0.22669658
