[2022-05-17 12:57:31.172842] INFO: Generic: ./scripts/train_dna2vec.py -c configs/hg38-20161219-0153.yml
[2022-05-17 12:57:31.172921] INFO: Generic: kmer fragmenter: sliding
[2022-05-17 12:57:31.172949] INFO: SeqGenerator: Number of epochs: 10
[2022-05-17 12:57:31.172971] INFO: Learner: word2vec.FAST_VERSION (should be >= 0): 1
[2022-05-17 12:57:31.172987] INFO: Learner: Context window half size: 10
[2022-05-17 12:57:31.173002] INFO: Learner: Use skipgram: 1
[2022-05-17 12:57:31.173016] INFO: Learner: gensim_iters: 1
[2022-05-17 12:57:31.173030] INFO: Learner: vec_dim: 100
[2022-05-17 12:57:31.173277] INFO: gensim.models.word2vec: collecting all words and their counts
[2022-05-17 12:57:31.173418] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 12:57:31.173443] INFO: SeqGenerator: Memory usage: 83.378176 MB
[2022-05-17 12:57:31.173459] INFO: SeqGenerator: Current epoch: 1 / 10
[2022-05-17 12:57:31.449524] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 12:57:31.515277] INFO: gensim.models.word2vec: PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
[2022-05-17 12:58:31.893636] INFO: gensim.models.word2vec: PROGRESS: at sentence #10000, processed 37267917 words, keeping 87104 word types
[2022-05-17 12:58:36.343291] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 12:58:36.344068] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 12:58:36.344115] INFO: SeqGenerator: Current epoch: 2 / 10
[2022-05-17 12:58:36.644701] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 12:59:34.025452] INFO: gensim.models.word2vec: PROGRESS: at sentence #20000, processed 74409797 words, keeping 87309 word types
[2022-05-17 12:59:43.218016] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 12:59:43.218130] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 12:59:43.218153] INFO: SeqGenerator: Current epoch: 3 / 10
[2022-05-17 12:59:43.444786] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:00:36.609149] INFO: gensim.models.word2vec: PROGRESS: at sentence #30000, processed 111619455 words, keeping 87349 word types
[2022-05-17 13:00:50.578153] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 13:00:50.578270] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 13:00:50.578296] INFO: SeqGenerator: Current epoch: 4 / 10
[2022-05-17 13:00:50.863916] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:01:38.769746] INFO: gensim.models.word2vec: PROGRESS: at sentence #40000, processed 148860416 words, keeping 87359 word types
[2022-05-17 13:01:57.174144] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 13:01:57.174264] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 13:01:57.174288] INFO: SeqGenerator: Current epoch: 5 / 10
[2022-05-17 13:01:57.405010] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:02:39.661219] INFO: gensim.models.word2vec: PROGRESS: at sentence #50000, processed 186154855 words, keeping 87360 word types
[2022-05-17 13:03:02.308765] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 13:03:02.308887] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 13:03:02.308908] INFO: SeqGenerator: Current epoch: 6 / 10
[2022-05-17 13:03:02.532929] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:03:40.862316] INFO: gensim.models.word2vec: PROGRESS: at sentence #60000, processed 223441645 words, keeping 87360 word types
[2022-05-17 13:04:08.015402] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 13:04:08.015517] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 13:04:08.015537] INFO: SeqGenerator: Current epoch: 7 / 10
[2022-05-17 13:04:08.229124] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:04:42.550920] INFO: gensim.models.word2vec: PROGRESS: at sentence #70000, processed 260689706 words, keeping 87360 word types
[2022-05-17 13:05:16.017677] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 13:05:16.018056] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 13:05:16.018081] INFO: SeqGenerator: Current epoch: 8 / 10
[2022-05-17 13:05:16.259596] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:05:45.748179] INFO: gensim.models.word2vec: PROGRESS: at sentence #80000, processed 297973566 words, keeping 87360 word types
[2022-05-17 13:06:22.122613] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 13:06:22.122927] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 13:06:22.122951] INFO: SeqGenerator: Current epoch: 9 / 10
[2022-05-17 13:06:22.360049] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:06:47.900760] INFO: gensim.models.word2vec: PROGRESS: at sentence #90000, processed 335175480 words, keeping 87360 word types
[2022-05-17 13:07:28.863685] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 13:07:28.863996] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 13:07:28.864018] INFO: SeqGenerator: Current epoch: 10 / 10
[2022-05-17 13:07:29.106658] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:07:48.874996] INFO: gensim.models.word2vec: PROGRESS: at sentence #100000, processed 372330155 words, keeping 87360 word types
[2022-05-17 13:08:33.946306] INFO: gensim.models.word2vec: collected 87360 word types from a corpus of 400134047 raw words and 107449 sentences
[2022-05-17 13:08:33.947351] INFO: gensim.models.word2vec: Creating a fresh vocabulary
[2022-05-17 13:08:34.141894] INFO: gensim.utils: Word2Vec lifecycle event {'msg': 'effective_min_count=5 retains 87351 unique words (99.99% of original 87360, drops 9)', 'datetime': '2022-05-17T18:38:34.095822', 'gensim': '4.2.0', 'python': '3.9.2 (default, May 11 2022, 03:37:01) \n[Clang 13.1.6 (clang-1316.0.21.2.3)]', 'platform': 'macOS-12.3.1-arm64-arm-64bit', 'event': 'prepare_vocab'}
[2022-05-17 13:08:34.142255] INFO: gensim.utils: Word2Vec lifecycle event {'msg': 'effective_min_count=5 leaves 400134015 word corpus (100.00% of original 400134047, drops 32)', 'datetime': '2022-05-17T18:38:34.142232', 'gensim': '4.2.0', 'python': '3.9.2 (default, May 11 2022, 03:37:01) \n[Clang 13.1.6 (clang-1316.0.21.2.3)]', 'platform': 'macOS-12.3.1-arm64-arm-64bit', 'event': 'prepare_vocab'}
[2022-05-17 13:08:34.339776] INFO: gensim.models.word2vec: deleting the raw counts dictionary of 87360 items
[2022-05-17 13:08:34.340684] INFO: gensim.models.word2vec: sample=0.001 downsamples 32 most-common words
[2022-05-17 13:08:34.341705] INFO: gensim.utils: Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 392290272.89555955 word corpus (98.0%% of prior 400134015)', 'datetime': '2022-05-17T18:38:34.341658', 'gensim': '4.2.0', 'python': '3.9.2 (default, May 11 2022, 03:37:01) \n[Clang 13.1.6 (clang-1316.0.21.2.3)]', 'platform': 'macOS-12.3.1-arm64-arm-64bit', 'event': 'prepare_vocab'}
[2022-05-17 13:08:34.674609] INFO: gensim.models.word2vec: estimated required memory for 87351 words and 100 dimensions: 113556300 bytes
[2022-05-17 13:08:34.674694] INFO: gensim.models.word2vec: resetting layer weights
[2022-05-17 13:08:34.706666] INFO: gensim.utils: Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2022-05-17T18:38:34.706573', 'gensim': '4.2.0', 'python': '3.9.2 (default, May 11 2022, 03:37:01) \n[Clang 13.1.6 (clang-1316.0.21.2.3)]', 'platform': 'macOS-12.3.1-arm64-arm-64bit', 'event': 'build_vocab'}
[2022-05-17 13:08:34.707290] INFO: gensim.utils: Word2Vec lifecycle event {'msg': 'training model with 4 workers on 87351 vocabulary and 100 features, using sg=1 hs=0 sample=0.001 negative=5 window=10 shrink_windows=True', 'datetime': '2022-05-17T18:38:34.707259', 'gensim': '4.2.0', 'python': '3.9.2 (default, May 11 2022, 03:37:01) \n[Clang 13.1.6 (clang-1316.0.21.2.3)]', 'platform': 'macOS-12.3.1-arm64-arm-64bit', 'event': 'train'}
[2022-05-17 13:08:34.710864] INFO: SeqGenerator: Opened file: inputs/hg38/chr21.fa
[2022-05-17 13:08:34.710959] INFO: SeqGenerator: Memory usage: 287.522816 MB
[2022-05-17 13:08:34.710983] INFO: SeqGenerator: Current epoch: 1 / 10
[2022-05-17 13:08:34.961619] INFO: SeqGenerator: Whole fasta seqlen: 46709983
[2022-05-17 13:08:35.744473] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.05% examples, 177916 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:36.754481] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.13% examples, 240853 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:37.768158] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.21% examples, 260464 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:38.792449] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.29% examples, 269930 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:39.798823] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.36% examples, 277153 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:40.806170] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.44% examples, 278463 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:41.831041] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.52% examples, 281288 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:42.831974] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.60% examples, 282114 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:43.839383] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.67% examples, 283824 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:44.848007] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.75% examples, 285270 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:45.859572] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.82% examples, 285222 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:46.864358] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.89% examples, 284678 words/s, in_qsize 8, out_qsize 0
[2022-05-17 13:08:47.872240] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 0.96% examples, 284355 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:48.898625] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.04% examples, 283555 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:49.908129] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.11% examples, 283117 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:50.917890] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.19% examples, 283267 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:51.933579] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.26% examples, 283504 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:52.936526] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.34% examples, 284555 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:53.941056] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.42% examples, 284827 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:54.950279] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.49% examples, 284809 words/s, in_qsize 8, out_qsize 0
[2022-05-17 13:08:55.965689] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.57% examples, 285460 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:56.979492] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.64% examples, 285689 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:58.013321] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.72% examples, 285419 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:08:59.016187] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.79% examples, 285107 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:00.063907] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.86% examples, 284461 words/s, in_qsize 8, out_qsize 0
[2022-05-17 13:09:01.073405] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 1.93% examples, 283973 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:02.088462] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.00% examples, 283862 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:03.088934] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.07% examples, 283421 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:04.098503] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.14% examples, 283115 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:05.127122] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.21% examples, 282973 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:06.170467] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.28% examples, 282759 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:07.180044] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.35% examples, 282534 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:08.198118] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.42% examples, 282259 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:09.209132] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.49% examples, 281984 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:10.210140] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.56% examples, 281617 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:11.254439] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.64% examples, 281369 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:12.290562] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.71% examples, 281089 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:13.291502] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.77% examples, 280466 words/s, in_qsize 7, out_qsize 1
[2022-05-17 13:09:14.295584] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.84% examples, 280201 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:15.327702] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.91% examples, 279395 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:16.331070] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 2.98% examples, 279339 words/s, in_qsize 8, out_qsize 0
[2022-05-17 13:09:17.357687] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.05% examples, 279109 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:18.357950] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.11% examples, 278841 words/s, in_qsize 8, out_qsize 0
[2022-05-17 13:09:19.400466] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.18% examples, 278465 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:20.412045] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.25% examples, 278141 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:21.439011] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.31% examples, 277526 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:22.439844] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.38% examples, 277054 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:23.444394] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.44% examples, 276773 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:24.476591] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.51% examples, 276642 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:25.500482] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.58% examples, 276473 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:26.518653] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.65% examples, 276151 words/s, in_qsize 7, out_qsize 1
[2022-05-17 13:09:27.524662] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.71% examples, 275963 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:28.548261] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.78% examples, 275828 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:29.561568] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.85% examples, 275568 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:30.562720] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.92% examples, 275182 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:31.586154] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 3.99% examples, 275126 words/s, in_qsize 7, out_qsize 0
[2022-05-17 13:09:32.616255] INFO: gensim.models.word2vec: EPOCH 0 - PROGRESS: at 4.06% examples, 274876 words/s, in_qsize 7, out_qsize 0
